,Topic,Word,P
263,13,hyacinth,0.016178548336029053
264,13,caesar,0.016141043975949287
265,13,cicero,0.012512835673987865
266,13,judge,0.010135111398994923
267,13,alexander,0.009798686020076275
268,13,cutter,0.009014993906021118
269,13,barclay,0.007513059768825769
270,13,rameses,0.005743189249187708
271,13,bois,0.004974933806806803
272,13,sphinx,0.0049139708280563354
273,13,marcus,0.004865411203354597
274,13,theophilus,0.004851901903748512
275,13,chloe,0.004768664948642254
276,13,hermione,0.004710972774773836
277,13,make,0.004369317088276148
278,13,andr,0.00431877700611949
279,13,gardner,0.004103956278413534
280,14,child,0.09599298238754272
281,14,mother,0.05638276785612106
282,14,little,0.04073349013924599
283,14,boy,0.028333120048046112
284,14,father,0.017974037677049637
285,14,baby,0.01747950352728367
286,14,girl,0.013186860829591751
287,14,woman,0.011795705184340477
288,14,home,0.01161265093833208
289,14,day,0.007407397963106632
290,14,old,0.007352598011493683
291,14,come,0.007059438619762659
292,14,parent,0.007009163033217192
293,14,family,0.0068262252025306225
294,14,year,0.0065515548922121525
295,14,christmas,0.006315234117209911
296,14,young,0.006224311888217926
297,14,life,0.006214585620909929
298,14,sister,0.006142422091215849
299,14,poor,0.005942710675299168
300,15,come,0.0073892707005143166
301,15,night,0.00735060591250658
302,15,little,0.006214093882590532
303,15,house,0.006129986606538296
304,15,fire,0.005976006854325533
305,15,men,0.005835424643009901
306,15,light,0.005408153869211674
307,15,crowd,0.004950186237692833
308,15,make,0.004924658220261335
309,15,street,0.0047548129223287106
310,15,long,0.004717300180345774
311,15,smoke,0.004692005924880505
312,15,day,0.0044000279158353806
313,15,woman,0.004355733748525381
314,15,rain,0.004224769305437803
315,15,door,0.004140590317547321
316,15,window,0.00406876765191555
317,15,seem,0.004011004231870174
318,15,air,0.003777465783059597
319,15,sit,0.0036656144075095654
320,16,adam,0.1288120299577713
321,16,franklin,0.12246058881282806
322,16,perkins,0.03442390263080597
323,16,benjamin,0.033209722489118576
324,16,kite,0.01632615365087986
325,16,florence,0.015045776963233948
326,16,pitt,0.010880501009523869
327,16,hutchinson,0.008512480184435844
328,16,clam,0.0073237637989223
329,16,botticelli,0.006375867873430252
330,16,chang,0.0061608473770320415
331,16,thaddeus,0.006077769678086042
332,16,beryl,0.00601550005376339
333,16,colburn,0.005980354268103838
334,16,boston,0.005973679479211569
335,16,finn,0.0059004127979278564
336,16,katarina,0.005596660543233156
337,16,msieu,0.005397574510425329
338,16,welby,0.004846954718232155
339,16,vestal,0.004781738389283419
340,17,professor,0.01781025342643261
341,17,sun,0.011198964901268482
342,17,observation,0.010852097533643246
343,17,earth,0.010138005949556828
344,17,star,0.009641299955546856
345,17,make,0.009582653641700745
346,17,time,0.008978603407740593
347,17,year,0.00810890644788742
348,17,light,0.007907084189355373
349,17,show,0.007840687409043312
350,17,result,0.00703829899430275
351,17,great,0.006964236032217741
352,17,give,0.006027368362993002
353,17,temperature,0.005732099059969187
354,17,planet,0.005636613816022873
355,17,moon,0.00543183134868741
356,17,see,0.00511568458750844
357,17,observatory,0.005034031346440315
358,17,observe,0.004864802584052086
359,17,instrument,0.004784381482750177
360,18,churn,0.028865229338407516
361,18,petrarch,0.024237820878624916
362,18,bluejay,0.02015000395476818
363,18,acorn,0.01648138463497162
364,18,hole,0.013924796134233475
365,18,colonna,0.013659924268722534
366,18,vittoria,0.013268335722386837
367,18,swipe,0.011631709523499012
368,18,sant,0.011484354734420776
369,18,ape,0.01140510942786932
370,18,marchese,0.009589387103915215
371,18,stillwater,0.009461396373808384
372,18,marchesa,0.009384444914758205
373,18,hand,0.00904809683561325
374,18,taggett,0.008931000716984272
375,18,come,0.008679891936480999
376,18,beaconseld,0.007752685341984034
377,18,waddington,0.007712377700954676
378,18,nubian,0.007077543530613184
379,18,barneveld,0.007068266160786152
380,19,horse,0.026828031986951828
381,19,ride,0.015459476970136166
382,19,come,0.012357791885733604
383,19,man,0.008451360277831554
384,19,back,0.008182782679796219
385,19,get,0.00789477489888668
386,19,saddle,0.007389046251773834
387,19,men,0.007230651564896107
388,19,go,0.007023554295301437
389,19,take,0.006497393362224102
390,19,see,0.006402583327144384
391,19,make,0.006384487729519606
392,19,camp,0.006266320124268532
393,19,mule,0.005926544778048992
394,19,trail,0.005891452077776194
395,19,road,0.005834529642015696
396,19,time,0.005558625794947147
397,19,away,0.005383937153965235
398,19,run,0.005361614748835564
399,19,turn,0.005228232126682997
400,20,nicholas,0.06733761727809906
401,20,daniel,0.06020727381110191
402,20,diamond,0.040408093482255936
403,20,florida,0.03131311759352684
404,20,boer,0.028641970828175545
405,20,percy,0.015436318702995777
406,20,baldwin,0.014367821626365185
407,20,ferris,0.011183579452335835
408,20,meredith,0.01048201508820057
409,20,mirah,0.008627474308013916
410,20,churchill,0.008430913090705872
411,20,phebe,0.008191597647964954
412,20,ensign,0.007127308752387762
413,20,coates,0.006988563109189272
414,20,sheldon,0.0066584814339876175
415,20,markham,0.00656463298946619
416,20,ippolito,0.006338570266962051
417,20,reliance,0.0058801681734621525
418,20,lulu,0.0055612195283174515
419,20,kaffir,0.005526592023670673
420,21,farm,0.02252918668091297
421,21,land,0.022296695038676262
422,21,sell,0.020115289837121964
423,21,farmer,0.01836267299950123
424,21,buy,0.013991083949804306
425,21,year,0.013725425116717815
426,21,price,0.010763098485767841
427,21,pound,0.010209240950644016
428,21,acre,0.010091159492731094
429,21,cattle,0.008464062586426735
430,21,market,0.008344786241650581
431,21,make,0.007972024381160736
432,21,pay,0.007903761230409145
433,21,wheat,0.007605885621160269
434,21,sale,0.007021453231573105
435,21,crop,0.006921140942722559
436,21,good,0.0066835624165833
437,21,dollar,0.006493598222732544
438,21,cow,0.006333284545689821
439,21,sheep,0.00613651517778635
440,22,mountain,0.029670745134353638
441,22,foot,0.020678110420703888
442,22,rock,0.01826079748570919
443,22,valley,0.01256607472896576
444,22,snow,0.01159182470291853
445,22,side,0.008770773187279701
446,22,high,0.008193213492631912
447,22,ice,0.0072054555639624596
448,22,summit,0.007187452167272568
449,22,reach,0.006569812074303627
450,22,peak,0.00625357311218977
451,22,glacier,0.006038328167051077
452,22,great,0.005902053322643042
453,22,way,0.005881575867533684
454,22,make,0.005726751871407032
455,22,climb,0.005467877723276615
456,22,slope,0.005336261820048094
457,22,cliff,0.005311096552759409
458,22,fall,0.005271745380014181
459,22,see,0.005244576837867498
460,23,russian,0.023061921820044518
461,23,russia,0.011581462807953358
462,23,egypt,0.010917027480900288
463,23,india,0.010322590358555317
464,23,great,0.008863590657711029
465,23,city,0.00883436854928732
466,23,arab,0.007634762674570084
467,23,turkish,0.006385037675499916
468,23,persian,0.00637434097006917
469,23,turk,0.006332857999950647
470,23,desert,0.005879739765077829
471,23,nile,0.005841596517711878
472,23,greek,0.005738806910812855
473,23,time,0.005599929951131344
474,23,asia,0.005592454224824905
475,23,egyptian,0.00546899763867259
476,23,sultan,0.005458420608192682
477,23,east,0.005424755159765482
478,23,oriental,0.004872927442193031
479,23,camel,0.004542511887848377
480,24,army,0.0229566041380167
481,24,troop,0.012982960790395737
482,24,general,0.012724192813038826
483,24,men,0.012683955952525139
484,24,enemy,0.01142809633165598
485,24,soldier,0.010143325664103031
486,24,war,0.010107909329235554
487,24,battle,0.00956461951136589
488,24,force,0.008770362474024296
489,24,line,0.008483568206429482
490,24,order,0.008371525444090366
491,24,command,0.008144857361912727
492,24,regiment,0.007929638959467411
493,24,military,0.006771850865334272
494,24,officer,0.006726557854562998
495,24,march,0.00636428315192461
496,24,attack,0.00621852558106184
497,24,make,0.005480868276208639
498,24,cavalry,0.005286642350256443
499,24,artillery,0.005176271311938763
500,25,dog,0.02610733173787594
501,25,animal,0.015254831872880459
502,25,head,0.009762568399310112
503,25,leg,0.007766118273139
504,25,cat,0.007279162760823965
505,25,tail,0.007186156697571278
506,25,foot,0.0070182508789002895
507,25,beast,0.006299146916717291
508,25,make,0.006261585280299187
509,25,long,0.005840844474732876
510,25,fox,0.005694642197340727
511,25,bear,0.005580964032560587
512,25,skin,0.005549246445298195
513,25,man,0.005138670559972525
514,25,great,0.0051228259690105915
515,25,take,0.004713369533419609
516,25,wolf,0.0046376800164580345
517,25,time,0.004600429907441139
518,25,bone,0.004412636160850525
519,25,creature,0.0044066631235182285
520,26,god,0.008870089426636696
521,26,life,0.007959244772791862
522,26,man,0.007182164117693901
523,26,heart,0.0071765161119401455
524,26,death,0.006858860142529011
525,26,love,0.006012844853103161
526,26,soul,0.005525338929146528
527,26,poor,0.005461165215820074
528,26,die,0.00544060580432415
529,26,come,0.005218019708991051
530,26,give,0.0049489145167171955
531,26,make,0.00493052089586854
532,26,woman,0.004647245164960623
533,26,know,0.004630931653082371
534,26,word,0.004626947920769453
535,26,even,0.004271249752491713
536,26,hand,0.0040160855278372765
537,26,see,0.0039030550979077816
538,26,never,0.0038254798855632544
539,26,yet,0.00360778602771461
540,27,work,0.013746850192546844
541,27,study,0.013593758456408978
542,27,college,0.013310655951499939
543,27,student,0.011260387487709522
544,27,university,0.010889195837080479
545,27,education,0.009144971147179604
546,27,men,0.007888756692409515
547,27,year,0.007451420649886131
548,27,make,0.006549375131726265
549,27,great,0.006470795720815659
550,27,school,0.006230011582374573
551,27,high,0.006083057727664709
552,27,science,0.006071113049983978
553,27,professor,0.005974665284156799
554,27,give,0.005944442003965378
555,27,knowledge,0.005731919314712286
556,27,life,0.005647098645567894
557,27,course,0.0052591306157410145
558,27,time,0.005059342365711927
559,27,many,0.004956005606800318
560,28,martha,0.10250995308160782
561,28,guy,0.025822985917329788
562,28,luke,0.025576269254088402
563,28,buckner,0.021490762010216713
564,28,mandy,0.01936042495071888
565,28,avery,0.01593017764389515
566,28,chan,0.013079419732093811
567,28,noel,0.012515783309936523
568,28,missis,0.011641815304756165
569,28,huh,0.009080670773983002
570,28,alonzo,0.008650184608995914
571,28,laramie,0.0078921252861619
572,28,seh,0.007696263957768679
573,28,lilly,0.007497897371649742
574,28,patsy,0.007023760583251715
575,28,fuh,0.0069267889484763145
576,28,howland,0.0066323732025921345
577,28,emeline,0.0061582899652421474
578,28,gwi,0.006095383316278458
579,28,foh,0.006024600006639957
580,29,island,0.199514701962471
581,29,sugar,0.05334460735321045
582,29,plantation,0.03512423485517502
583,29,cuba,0.03456994891166687
584,29,philippine,0.022659728303551674
585,29,negro,0.02112329937517643
586,29,cane,0.020852627232670784
587,29,louisiana,0.0171447042375803
588,29,planter,0.014988359063863754
589,29,cuban,0.014815732836723328
590,29,native,0.013147316873073578
591,29,creole,0.012561780400574207
592,29,havana,0.01016155257821083
593,29,hawaiian,0.010047138668596745
594,29,rico,0.009918472729623318
595,29,porto,0.009476304054260254
596,29,hawaii,0.008532124571502209
597,29,tropical,0.007543395739048719
598,29,coffee,0.007446225732564926
599,29,rice,0.007252601906657219
600,30,music,0.038492780178785324
601,30,sing,0.027177179232239723
602,30,song,0.022314365953207016
603,30,voice,0.015283762477338314
604,30,musical,0.01349185686558485
605,30,hear,0.013082502409815788
606,30,play,0.011281296610832214
607,30,singing,0.008715720847249031
608,30,piano,0.007900006137788296
609,30,opera,0.0073493048548698425
610,30,singer,0.007273383904248476
611,30,great,0.007249354850500822
612,30,instrument,0.006815382745116949
613,30,note,0.006420486140996218
614,30,concert,0.006194964982569218
615,30,time,0.005853728856891394
616,30,musician,0.005817326717078686
617,30,sound,0.005602243822067976
618,30,melody,0.005444369278848171
619,30,make,0.005323030985891819
620,31,art,0.03445427864789963
621,31,work,0.022926529869437218
622,31,artist,0.02117183990776539
623,31,picture,0.021001137793064117
624,31,painter,0.01033530943095684
625,31,paint,0.009014935232698917
626,31,portrait,0.008850176818668842
627,31,painting,0.008775046095252037
628,31,great,0.008024749346077442
629,31,make,0.006429084576666355
630,31,study,0.005418576765805483
631,31,artistic,0.005266050808131695
632,31,give,0.004598426632583141
633,31,time,0.004503090865910053
634,31,see,0.00435451278463006
635,31,master,0.004102662205696106
636,31,beauty,0.0039261989295482635
637,31,subject,0.0038604247383773327
638,31,sketch,0.0037685148417949677
639,31,show,0.0037522807251662016
640,32,san,0.23783369362354279
641,32,francisco,0.13961118459701538
642,32,rachel,0.03380485251545906
643,32,city,0.014913173392415047
644,32,carson,0.009222138673067093
645,32,california,0.007963751442730427
646,32,jose,0.007082498632371426
647,32,first,0.005770862102508545
648,32,fire,0.00539633072912693
649,32,pacific,0.005137548316270113
650,32,golden,0.0046718972735106945
651,32,sale,0.00441667390987277
652,32,turgot,0.003900508163496852
653,32,great,0.0036237165331840515
654,32,make,0.0035882152151316404
655,32,ristori,0.0035327093210071325
656,32,time,0.0033294300083070993
657,32,bart,0.003079166868701577
658,32,nev,0.0030090201180428267
659,32,overland,0.0029752596747130156
660,33,giant,0.06657825410366058
661,33,dwarf,0.03783481568098068
662,33,penn,0.02030232921242714
663,33,thor,0.013880738988518715
664,33,jem,0.010270790196955204
665,33,walla,0.009307597763836384
666,33,old,0.009147797711193562
667,33,fjord,0.009136761538684368
668,33,norse,0.00855486560612917
669,33,berg,0.0074760220013558865
670,33,birch,0.00740667013451457
671,33,gunnar,0.006423037499189377
672,33,spaulding,0.006345122121274471
673,33,laurel,0.0058202119544148445
674,33,zuni,0.005351134575903416
675,33,lvi,0.005021767690777779
676,33,forsyth,0.004996133968234062
677,33,xxxii,0.004843149799853563
678,33,come,0.004723979625850916
679,33,people,0.004719855729490519
680,34,water,0.018269170075654984
681,34,river,0.010390253737568855
682,34,sea,0.007869220338761806
683,34,hill,0.007407889235764742
684,34,shore,0.0070954724214971066
685,34,come,0.007012382615357637
686,34,little,0.006739145144820213
687,34,see,0.006646971218287945
688,34,tree,0.006517424248158932
689,34,wind,0.006397005636245012
690,34,long,0.006262610666453838
691,34,stream,0.006016542203724384
692,34,lake,0.005650363862514496
693,34,rock,0.005597417242825031
694,34,bank,0.005373088177293539
695,34,far,0.005325716454535723
696,34,green,0.005256399046629667
697,34,sky,0.005182381719350815
698,34,rise,0.00504842447116971
699,34,look,0.004915221128612757
700,35,water,0.01605989970266819
701,35,mine,0.01225598156452179
702,35,state,0.010369948111474514
703,35,great,0.009955277666449547
704,35,river,0.009061104618012905
705,35,year,0.008666690438985825
706,35,land,0.008343569003045559
707,35,gold,0.008175733499228954
708,35,coal,0.007960685528814793
709,35,work,0.007161587476730347
710,35,large,0.007005786988884211
711,35,country,0.006283921655267477
712,35,miner,0.006007579620927572
713,35,mile,0.005982446949928999
714,35,mining,0.005839427001774311
715,35,supply,0.005381768103688955
716,35,find,0.005363869946449995
717,35,forest,0.005308398976922035
718,35,ore,0.005291355773806572
719,35,region,0.005145256407558918
720,36,richard,0.15072213113307953
721,36,violet,0.03730721026659012
722,36,albert,0.036002304404973984
723,36,elsie,0.03262896090745926
724,36,wilkins,0.014688215218484402
725,36,jennie,0.01360443513840437
726,36,imp,0.011571921408176422
727,36,barton,0.010303099639713764
728,36,slocum,0.010023708455264568
729,36,hawkins,0.009867877699434757
730,36,hartley,0.008071805350482464
731,36,durham,0.007633060682564974
732,36,lester,0.007616404443979263
733,36,melissa,0.007007593289017677
734,36,stafford,0.0063825612887740135
735,36,finlay,0.0062458571046590805
736,36,aleck,0.00531312171369791
737,36,liii,0.0051595973782241344
738,36,mamie,0.005020901560783386
739,36,mangan,0.004607509355992079
740,37,brown,0.15716473758220673
741,37,whistler,0.030024424195289612
742,37,harris,0.02690596505999565
743,37,advertising,0.0196717269718647
744,37,davy,0.015102214179933071
745,37,raymond,0.012179647572338581
746,37,etching,0.011475782841444016
747,37,make,0.00821886956691742
748,37,poster,0.007651627995073795
749,37,good,0.007122003473341465
750,37,otto,0.0069573107175529
751,37,gent,0.006021502427756786
752,37,nun,0.0059608337469398975
753,37,way,0.005696078296750784
754,37,holbein,0.004855464678257704
755,37,advertisement,0.004733673762530088
756,37,see,0.004711216315627098
757,37,work,0.004665347747504711
758,37,sign,0.004636580124497414
759,37,know,0.004464822821319103
760,38,tree,0.03153509274125099
761,38,plant,0.024675412103533745
762,38,garden,0.017762290313839912
763,38,grow,0.015325319021940231
764,38,flower,0.014446992427110672
765,38,fruit,0.014422793872654438
766,38,leaf,0.011643799021840096
767,38,blossom,0.00783116091042757
768,38,soil,0.007458058185875416
769,38,year,0.0072372229769825935
770,38,seed,0.007182591129094362
771,38,owers,0.00662529282271862
772,38,root,0.006534026004374027
773,38,ground,0.006398327648639679
774,38,make,0.006302914582192898
775,38,vine,0.006064466200768948
776,38,green,0.006029719486832619
777,38,many,0.005976455751806498
778,38,season,0.005387564655393362
779,38,spring,0.005353963002562523
780,39,madame,0.3034249246120453
781,39,salon,0.02850276790559292
782,39,mme,0.023502251133322716
783,39,pauline,0.022075187414884567
784,39,paine,0.01679524965584278
785,39,rousseau,0.014237197116017342
786,39,french,0.00867314450442791
787,39,paris,0.007757756859064102
788,39,gregory,0.007458052132278681
789,39,eugnie,0.007229908835142851
790,39,adolphus,0.007158256135880947
791,39,make,0.005571932531893253
792,39,saintebeuve,0.005403599236160517
793,39,mohl,0.005053126718848944
794,39,gerard,0.004603874869644642
795,39,chateaubriand,0.004420839250087738
796,39,mantegna,0.004392480477690697
797,39,friend,0.004069961607456207
798,39,genet,0.0040604411624372005
799,39,necker,0.0037137167528271675
800,40,wear,0.03439672663807869
801,40,dress,0.03164219111204147
802,40,silk,0.01791265606880188
803,40,white,0.014935813844203949
804,40,hat,0.014779221266508102
805,40,black,0.01444904413074255
806,40,shoe,0.01032764557749033
807,40,lace,0.010207975283265114
808,40,coat,0.0101844547316432
809,40,hair,0.009479561820626259
810,40,cap,0.008396205492317677
811,40,button,0.007990846410393715
812,40,costume,0.007684057578444481
813,40,make,0.007454271428287029
814,40,gold,0.007107767276465893
815,40,ribbon,0.0070879654958844185
816,40,shirt,0.006869643460959196
817,40,cloth,0.006643904373049736
818,40,velvet,0.006407356821000576
819,40,garment,0.006170415319502354
820,41,game,0.049471013247966766
821,41,play,0.03436194732785225
822,41,ball,0.024524740874767303
823,41,sport,0.01241510733962059
824,41,player,0.008663827553391457
825,41,win,0.007647856138646603
826,41,make,0.007609538733959198
827,41,race,0.006712091155350208
828,41,men,0.006554761901497841
829,41,time,0.006379373371601105
830,41,man,0.006312422454357147
831,41,run,0.006202686578035355
832,41,take,0.00598315941169858
833,41,match,0.005602760706096888
834,41,good,0.005528769455850124
835,41,stroke,0.0050939940847456455
836,41,contest,0.004969088360667229
837,41,first,0.004952152259647846
838,41,team,0.004937326535582542
839,41,course,0.004406285937875509
840,42,ancient,0.017502417787909508
841,42,greek,0.01297507993876934
842,42,find,0.012755271978676319
843,42,century,0.011112857609987259
844,42,history,0.009819481521844864
845,42,old,0.009463956579566002
846,42,temple,0.008892493322491646
847,42,museum,0.008654146455228329
848,42,early,0.008328057825565338
849,42,time,0.008039931766688824
850,42,statue,0.00793654378503561
851,42,age,0.0078018056228756905
852,42,stone,0.007779039442539215
853,42,year,0.0076143876649439335
854,42,monument,0.007224897388368845
855,42,race,0.0062111057341098785
856,42,great,0.0061689577996730804
857,42,modern,0.006131019908934832
858,42,antiquity,0.00582358380779624
859,42,roman,0.005724253132939339
860,43,book,0.03200109302997589
861,43,author,0.016889892518520355
862,43,volume,0.016177404671907425
863,43,work,0.01372756902128458
864,43,story,0.012648344971239567
865,43,new,0.010763190686702728
866,43,reader,0.010710539296269417
867,43,history,0.01062076073139906
868,43,write,0.007560202851891518
869,43,writer,0.00672925217077136
870,43,literature,0.006723313592374325
871,43,publish,0.006644632201641798
872,43,literary,0.006360706407576799
873,43,novel,0.006318497005850077
874,43,life,0.0061133853159844875
875,43,american,0.006006487179547548
876,43,give,0.005991519894450903
877,43,page,0.005347686819732189
878,43,make,0.004993997048586607
879,43,read,0.004562577698379755
880,44,billy,0.02863859012722969
881,44,come,0.014526061713695526
882,44,hast,0.01440800167620182
883,44,thy,0.014276247471570969
884,44,anna,0.01375723909586668
885,44,hath,0.013404807075858116
886,44,unto,0.011852164752781391
887,44,dana,0.011221370659768581
888,44,fenwick,0.010821408592164516
889,44,lord,0.01072993315756321
890,44,love,0.010149922221899033
891,44,see,0.0093306889757514
892,44,watson,0.008473051711916924
893,44,art,0.008298344910144806
894,44,doth,0.007612317334860563
895,44,phoebe,0.0072679463773965836
896,44,sophie,0.007256479933857918
897,44,know,0.007248071022331715
898,44,michael,0.006456549279391766
899,44,thee,0.006376275327056646
900,45,life,0.015427252277731895
901,45,man,0.009389462880790234
902,45,make,0.0063566104508936405
903,45,great,0.005902805831283331
904,45,character,0.005724724382162094
905,45,nature,0.0056147705763578415
906,45,even,0.005576081573963165
907,45,woman,0.005516087636351585
908,45,world,0.005490748677402735
909,45,men,0.005226937122642994
910,45,good,0.004870508797466755
911,45,seem,0.004689149558544159
912,45,much,0.004467858467251062
913,45,love,0.004347828682512045
914,45,yet,0.004233436193317175
915,45,never,0.004139507655054331
916,45,mind,0.003989868797361851
917,45,thing,0.0039047831669449806
918,45,always,0.00380199053324759
919,45,sense,0.0035864401143044233
920,46,napoleon,0.020043425261974335
921,46,emperor,0.0162303876131773
922,46,france,0.009714717976748943
923,46,french,0.008979054167866707
924,46,prince,0.006220626179128885
925,46,italy,0.005566888023167849
926,46,king,0.005092127714306116
927,46,paris,0.004914608784019947
928,46,imperial,0.004587053321301937
929,46,make,0.004584885202348232
930,46,great,0.004381233360618353
931,46,army,0.004343073349446058
932,46,austrian,0.0039951191283762455
933,46,day,0.003973294515162706
934,46,time,0.0037138154730200768
935,46,empire,0.0036364963743835688
936,46,italian,0.003631195519119501
937,46,bonaparte,0.00361401098780334
938,46,austria,0.0035304871853441
939,46,take,0.003515807446092367
940,47,mr,0.38596311211586
941,47,miss,0.01742137409746647
942,47,charlotte,0.01700967736542225
943,47,eleanor,0.01203070767223835
944,47,vernon,0.010075771249830723
945,47,foster,0.009054239839315414
946,47,washington,0.00858689472079277
947,47,harriet,0.006588506046682596
948,47,mount,0.006499609909951687
949,47,lady,0.006378232501447201
950,47,house,0.0061732931062579155
951,47,webb,0.005765081848949194
952,47,moody,0.005651370156556368
953,47,carl,0.005184034816920757
954,47,sophia,0.005182930734008551
955,47,woman,0.004527636803686619
956,47,fuller,0.004387697204947472
957,47,thoreau,0.004380318336188793
958,47,wentworth,0.0042322115041315556
959,47,kirby,0.00407535070553422
960,48,discovery,0.016163095831871033
961,48,voyage,0.014964869245886803
962,48,columbus,0.014621415175497532
963,48,expedition,0.014030241407454014
964,48,america,0.01193061750382185
965,48,land,0.011521539650857449
966,48,island,0.01052679680287838
967,48,year,0.009246551431715488
968,48,world,0.009031594730913639
969,48,name,0.008737587369978428
970,48,spain,0.008220610208809376
971,48,africa,0.007987982593476772
972,48,make,0.007765383459627628
973,48,discover,0.007477259263396263
974,48,map,0.007231402676552534
975,48,coast,0.007033569738268852
976,48,great,0.006921575870364904
977,48,new,0.006818695925176144
978,48,continent,0.006681376602500677
979,48,arctic,0.0066170166246593
980,49,perry,0.039573293179273605
981,49,belle,0.029191376641392708
982,49,wade,0.0282807145267725
983,49,mildred,0.02520063892006874
984,49,farnham,0.025122495368123055
985,49,skate,0.01931699737906456
986,49,passe,0.015325993299484253
987,49,ark,0.013270464725792408
988,49,tyrol,0.011532277800142765
989,49,aml,0.011495210230350494
990,49,foundry,0.010942230001091957
991,49,mott,0.009401924908161163
992,49,kendall,0.009379018098115921
993,49,hadley,0.009357597678899765
994,49,kay,0.008563630282878876
995,49,jenkins,0.008409286849200726
996,49,buzzard,0.008351336233317852
997,49,senter,0.00797753781080246
998,49,geary,0.007653334178030491
999,49,skating,0.007484714034944773
1000,50,aunt,0.08614964038133621
1001,50,hugh,0.02236466109752655
1002,50,agnes,0.02082795463502407
1003,50,flora,0.020813701674342155
1004,50,alison,0.01947230100631714
1005,50,johnny,0.01793789118528366
1006,50,barbara,0.013563335873186588
1007,50,highland,0.008545826189219952
1008,50,gilchrist,0.007747517433017492
1009,50,get,0.006869804579764605
1010,50,come,0.0068484703078866005
1011,50,loch,0.006487468257546425
1012,50,young,0.006092439871281385
1013,50,go,0.005673822946846485
1014,50,kirk,0.005605834536254406
1015,50,shield,0.005253898911178112
1016,50,blair,0.004848450887948275
1017,50,kind,0.004802422598004341
1018,50,away,0.00474983686581254
1019,50,nolan,0.0046379221603274345
1020,51,monsieur,0.13256298005580902
1021,51,mademoiselle,0.07174333930015564
1022,51,jimmie,0.022324301302433014
1023,51,phelps,0.0193171426653862
1024,51,gipsy,0.016352830454707146
1025,51,mama,0.01483552809804678
1026,51,landor,0.011141795665025711
1027,51,trescott,0.010453622788190842
1028,51,gaston,0.009678518399596214
1029,51,firmin,0.009258011355996132
1030,51,boy,0.008992170915007591
1031,51,abb,0.007673090323805809
1032,51,coroner,0.007456568069756031
1033,51,little,0.00660692760720849
1034,51,angelique,0.006053065415471792
1035,51,make,0.004420076962560415
1036,51,willie,0.004187808837741613
1037,51,jameson,0.0041588987223804
1038,51,laure,0.0040533472783863544
1039,51,grundy,0.0039705983363091946
1040,52,man,0.014275415800511837
1041,52,god,0.011556122452020645
1042,52,life,0.009408187121152878
1043,52,world,0.009092559106647968
1044,52,truth,0.008388347923755646
1045,52,men,0.007459626067429781
1046,52,faith,0.006770471576601267
1047,52,religion,0.0066742924973368645
1048,52,mind,0.006489995401352644
1049,52,great,0.006481515243649483
1050,52,thought,0.006359833292663097
1051,52,human,0.006342642474919558
1052,52,spirit,0.0055900393053889275
1053,52,nature,0.005416582338511944
1054,52,thing,0.005338355433195829
1055,52,soul,0.005302539095282555
1056,52,christian,0.0052013094536960125
1057,52,make,0.004927271045744419
1058,52,divine,0.004700351040810347
1059,52,religious,0.004517199005931616
1060,53,nancy,0.04503660276532173
1061,53,mark,0.03980681672692299
1062,53,roxy,0.020187968388199806
1063,53,hull,0.018940692767500877
1064,53,graf,0.018324149772524834
1065,53,holt,0.011796935461461544
1066,53,hart,0.01145923137664795
1067,53,kipling,0.010912402532994747
1068,53,tarvin,0.010112887248396873
1069,53,tita,0.008585775271058083
1070,53,pike,0.008217629045248032
1071,53,come,0.0070145935751497746
1072,53,whittaker,0.006342644803225994
1073,53,contractor,0.005822233855724335
1074,53,make,0.0056416988372802734
1075,53,lathrop,0.005477443803101778
1076,53,kate,0.005248986650258303
1077,53,hawley,0.005183035973459482
1078,53,little,0.005157871637493372
1079,53,man,0.005048747640103102
1080,54,bull,0.0229642391204834
1081,54,empress,0.02048354037106037
1082,54,milly,0.01946474239230156
1083,54,majesty,0.019409045577049255
1084,54,marquis,0.019217796623706818
1085,54,irene,0.018551966175436974
1086,54,francois,0.015689540654420853
1087,54,marcia,0.013547968119382858
1088,54,armstrong,0.010444849729537964
1089,54,ephraim,0.010257787071168423
1090,54,somerset,0.009743270464241505
1091,54,bartley,0.00967702642083168
1092,54,dowager,0.009627453982830048
1093,54,elf,0.00836729072034359
1094,54,hand,0.007838196121156216
1095,54,felicia,0.007680026348680258
1096,54,mackenzie,0.007607174571603537
1097,54,lead,0.0071119628846645355
1098,54,citizen,0.006743843667209148
1099,54,karl,0.006641959305852652
1100,55,rosa,0.030537281185388565
1101,55,christina,0.021799426525831223
